Location,Role,VendorID,InvoiceValue,Resource,StartTimestamp,EndTimestamp,CaseId,ActivityName
"San Francisco, USA",Invoice Processor,Vendor3,2770.97,Aiden,2022-07-14 17:16:25.924471,2022-07-14 17:48:01.924471,72,Re-issuing the invoice
"Seattle, USA",Invoice Processor,Vendor4,508.48,Riley,2022-08-18 09:43:15.016418,2022-08-18 10:56:55.816418,73,Invoice Entry
"Seattle, USA",Invoice Processor,Vendor4,508.48,Riley,2022-08-18 10:56:55.816418,2022-08-18 11:58:25.216418,73,Check Customer Payment
"Seattle, USA",Invoice Processor,Vendor4,508.48,Riley,2022-08-18 11:58:25.216418,2022-08-18 12:40:19.816418,73,Credit Memo Entry
"Seattle, USA",Invoice Processor,Vendor4,508.48,Riley,2022-08-18 12:40:19.816418,2022-08-18 13:35:02.416418,73,Refund Customer
"Seattle, USA",Invoice Processor,Vendor4,508.48,Riley,2022-08-18 13:35:02.416418,2022-08-18 14:28:06.616418,73,Re-issuing the invoice
"San Diego, USA",Invoice Processor,Vendor5,1006.49,Abbie,2022-07-28 16:31:14.573881,2022-07-28 23:55:53.573881,74,Invoice Entry
"San Diego, USA",Invoice Processor,Vendor5,1006.49,Abbie,2022-07-29 09:55:53.573881,2022-07-29 16:02:06.173881,74,Check Customer Payment
"San Diego, USA",Invoice Processor,Vendor5,1006.49,Abbie,2022-07-29 16:02:06.173881,2022-07-29 22:11:48.773881,74,Credit Memo Entry
"San Diego, USA",Invoice Processor,Vendor5,1006.49,Abbie,2022-08-01 09:11:48.773881,2022-08-01 17:27:49.973881,74,Refund Customer
"San Diego, USA",Invoice Processor,Vendor5,1006.49,Abbie,2022-08-01 17:27:49.973881,2022-08-01 22:47:13.973881,74,Re-issuing the invoice
"Seattle, USA",Invoice Processor,Vendor1,810.82,Riley,2022-08-05 10:40:08.616446,2022-08-05 12:12:23.616446,75,Invoice Entry
"Seattle, USA",Invoice Processor,Vendor1,810.82,Riley,2022-08-05 12:12:23.616446,2022-08-05 13:43:15.816446,75,Confirm Payment Received
"Seattle, USA",Invoice Processor,Vendor1,810.82,Riley,2022-08-05 13:43:15.816446,2022-08-05 14:33:32.016446,75,Refund With Standard Voucher
"Seattle, USA",Invoice Approver,Vendor1,810.82,Addison,2022-08-05 14:33:32.016446,2022-08-05 17:50:35.616446,75,Complete the Customer Memo
"Seattle, USA",Invoice Approver,Vendor1,810.82,Addison,2022-08-05 17:50:35.616446,2022-08-05 21:09:10.416446,75,Approve Invoice
"Seattle, USA",Invoice Processor,Vendor1,810.82,Riley,2022-08-08 09:09:10.416446,2022-08-08 10:04:51.216446,75,Credit Memo Creation
"Seattle, USA",Invoice Processor,Vendor1,810.82,Riley,2022-08-08 10:04:51.216446,2022-08-08 10:50:39.816446,75,Fill Credit Memo
"Seattle, USA",Invoice Processor,Vendor1,810.82,Riley,2022-08-08 10:50:39.816446,2022-08-08 11:02:35.616446,75,Re-issuing the invoice
"Seattle, USA",Invoice Processor,Vendor1,779.08,Riley,2022-08-12 16:22:39.836825,2022-08-12 17:44:09.236825,76,Invoice Entry
"Seattle, USA",Invoice Processor,Vendor1,779.08,Riley,2022-08-12 17:44:09.236825,2022-08-12 18:53:23.636825,76,Check Customer Payment
"Seattle, USA",Invoice Processor,Vendor1,779.08,Riley,2022-08-15 09:53:23.636825,2022-08-15 10:56:03.836825,76,Credit Memo Entry
"Seattle, USA",Invoice Processor,Vendor1,779.08,Riley,2022-08-15 10:56:03.836825,2022-08-15 12:20:50.036825,76,Refund Customer
"Seattle, USA",Invoice Processor,Vendor1,779.08,Riley,2022-08-15 12:20:50.036825,2022-08-15 13:21:09.236825,76,Re-issuing the invoice
"San Francisco, USA",Invoice Processor,Vendor4,426.98,Aiden,2022-07-27 09:50:52.990899,2022-07-27 11:43:24.190899,77,Invoice Entry
"San Francisco, USA",Invoice Processor,Vendor4,426.98,Aiden,2022-07-27 11:43:24.190899,2022-07-27 12:37:19.390899,77,Confirm Payment Received
"San Francisco, USA",Invoice Processor,Vendor4,426.98,Aiden,2022-07-27 12:37:19.390899,2022-07-27 13:30:00.190899,77,Refund With Standard Voucher
"San Francisco, USA",Invoice Approver,Vendor4,426.98,Jackie,2022-07-27 13:30:00.190899,2022-07-27 17:19:07.990899,77,Complete the Customer Memo
"San Francisco, USA",Invoice Approver,Vendor4,426.98,Jackie,2022-07-27 17:19:07.990899,2022-07-27 20:28:53.590899,77,Approve Invoice
"San Francisco, USA",Invoice Processor,Vendor4,426.98,Aiden,2022-07-28 09:28:53.590899,2022-07-28 10:58:48.190899,77,Credit Memo Creation
"San Francisco, USA",Invoice Processor,Vendor4,426.98,Aiden,2022-07-28 10:58:48.190899,2022-07-28 12:23:47.590899,77,Fill Credit Memo
"San Francisco, USA",Invoice Processor,Vendor4,426.98,Aiden,2022-07-28 12:23:47.590899,2022-07-28 13:19:19.990899,77,Re-issuing the invoice
"Seattle, USA",Invoice Processor,Vendor3,2346.86,Riley,2022-07-20 09:39:07.321516,2022-07-20 11:17:40.921516,78,Invoice Entry
"Seattle, USA",Invoice Processor,Vendor3,2346.86,Riley,2022-07-20 11:17:40.921516,2022-07-20 12:27:48.121516,78,Check Customer Payment
"Seattle, USA",Invoice Processor,Vendor3,2346.86,Riley,2022-07-20 12:27:48.121516,2022-07-20 14:17:30.721516,78,Credit Memo Entry
"Seattle, USA",Invoice Processor,Vendor3,2346.86,Riley,2022-07-20 14:17:30.721516,2022-07-20 15:31:52.921516,78,Refund Customer
"Seattle, USA",Invoice Processor,Vendor3,2346.86,Riley,2022-07-20 15:31:52.921516,2022-07-20 16:01:38.521516,78,Re-issuing the invoice
"Seattle, USA",Invoice Processor,Vendor5,85.57,Riley,2022-07-15 14:57:25.772401,2022-07-15 16:32:32.972401,79,Invoice Entry
"Seattle, USA",Invoice Processor,Vendor5,85.57,Riley,2022-07-15 16:32:32.972401,2022-07-15 17:50:49.172401,79,Confirm Payment Received
"Seattle, USA",Invoice Processor,Vendor5,85.57,Riley,2022-07-15 17:50:49.172401,2022-07-15 18:39:46.772401,79,Refund With Standard Voucher
"Seattle, USA",Invoice Approver,Vendor5,85.57,Addison,2022-07-18 09:39:46.772401,2022-07-18 14:01:05.972401,79,Complete the Customer Memo
"Seattle, USA",Invoice Approver,Vendor5,85.57,Addison,2022-07-18 14:01:05.972401,2022-07-18 15:46:50.972401,79,Reject Invoice
"Seattle, USA",Invoice Processor,Vendor5,85.57,Riley,2022-07-18 15:46:50.972401,2022-07-18 16:40:41.972401,79,Refund With Standard Voucher
"Seattle, USA",Invoice Approver,Vendor5,85.57,Addison,2022-07-18 16:40:41.972401,2022-07-18 19:08:48.572401,79,Complete the Customer Memo
"Seattle, USA",Invoice Approver,Vendor5,85.57,Addison,2022-07-19 09:08:48.572401,2022-07-19 12:18:36.572401,79,Approve Invoice
"Seattle, USA",Invoice Processor,Vendor5,85.57,Riley,2022-07-19 12:18:36.572401,2022-07-19 12:57:11.972401,79,Credit Memo Creation
"Seattle, USA",Invoice Processor,Vendor5,85.57,Riley,2022-07-19 12:57:11.972401,2022-07-19 13:38:58.172401,79,Fill Credit Memo
"Seattle, USA",Invoice Processor,Vendor5,85.57,Riley,2022-07-19 13:38:58.172401,2022-07-19 13:57:31.772401,79,Re-issuing the invoice
"San Diego, USA",Invoice Processor,Vendor5,1015.14,Casey,2022-07-14 17:29:06.371407,2022-07-15 04:32:22.571407,80,Invoice Entry
"San Diego, USA",Invoice Processor,Vendor5,1015.14,Casey,2022-07-15 09:32:22.571407,2022-07-15 15:49:53.171407,80,Check Customer Payment
"San Diego, USA",Invoice Processor,Vendor5,1015.14,Casey,2022-07-15 15:49:53.171407,2022-07-16 00:09:09.971407,80,Credit Memo Entry
"San Diego, USA",Invoice Processor,Vendor5,1015.14,Casey,2022-07-18 09:09:09.971407,2022-07-18 16:36:42.371407,80,Refund Customer
"San Diego, USA",Invoice Processor,Vendor5,1015.14,Casey,2022-07-18 16:36:42.371407,2022-07-18 23:39:05.771407,80,Re-issuing the invoice
"San Diego, USA",Invoice Processor,Vendor2,488.06,Abbie,2022-07-14 09:49:50.518465,2022-07-14 18:32:00.718465,81,Invoice Entry
"San Diego, USA",Invoice Processor,Vendor2,488.06,Abbie,2022-07-15 09:32:00.718465,2022-07-15 16:01:04.918465,81,Check Customer Payment
"San Diego, USA",Invoice Processor,Vendor2,488.06,Abbie,2022-07-15 16:01:04.918465,2022-07-15 22:19:27.718465,81,Credit Memo Entry
"San Diego, USA",Invoice Processor,Vendor2,488.06,Abbie,2022-07-18 09:19:27.718465,2022-07-18 15:16:27.118465,81,Refund Customer
"San Diego, USA",Invoice Processor,Vendor2,488.06,Abbie,2022-07-18 15:16:27.118465,2022-07-18 22:38:20.518465,81,Re-issuing the invoice
"Seattle, USA",Invoice Processor,Vendor5,386.54,Riley,2022-07-22 09:18:29.808337,2022-07-22 10:30:47.208337,82,Invoice Entry
"Seattle, USA",Invoice Processor,Vendor5,386.54,Riley,2022-07-22 10:30:47.208337,2022-07-22 11:55:11.808337,82,Confirm Payment Received
"Seattle, USA",Invoice Processor,Vendor5,386.54,Riley,2022-07-22 11:55:11.808337,2022-07-22 12:57:57.408337,82,Refund With Standard Voucher
"Seattle, USA",Invoice Approver,Vendor5,386.54,Addison,2022-07-22 12:57:57.408337,2022-07-22 15:43:30.408337,82,Complete the Customer Memo
"Seattle, USA",Invoice Approver,Vendor5,386.54,Addison,2022-07-22 15:43:30.408337,2022-07-22 18:00:32.808337,82,Reject Invoice
"Seattle, USA",Invoice Processor,Vendor5,386.54,Riley,2022-07-25 09:00:32.808337,2022-07-25 10:04:39.408337,82,Refund With Standard Voucher
"Seattle, USA",Invoice Approver,Vendor5,386.54,Addison,2022-07-25 10:04:39.408337,2022-07-25 12:54:44.808337,82,Complete the Customer Memo
"Seattle, USA",Invoice Approver,Vendor5,386.54,Addison,2022-07-25 12:54:44.808337,2022-07-25 16:04:35.808337,82,Reject Invoice
"Seattle, USA",Invoice Processor,Vendor5,386.54,Riley,2022-07-25 16:04:35.808337,2022-07-25 16:30:32.808337,82,Refund With Standard Voucher
"Seattle, USA",Invoice Approver,Vendor5,386.54,Addison,2022-07-25 16:30:32.808337,2022-07-25 19:14:35.808337,82,Complete the Customer Memo
"Seattle, USA",Invoice Approver,Vendor5,386.54,Addison,2022-07-26 09:14:35.808337,2022-07-26 11:55:11.808337,82,Approve Invoice
"Seattle, USA",Invoice Processor,Vendor5,386.54,Riley,2022-07-26 11:55:11.808337,2022-07-26 12:43:26.808337,82,Credit Memo Creation
"Seattle, USA",Invoice Processor,Vendor5,386.54,Riley,2022-07-26 12:43:26.808337,2022-07-26 13:23:56.208337,82,Fill Credit Memo
"Seattle, USA",Invoice Processor,Vendor5,386.54,Riley,2022-07-26 13:23:56.208337,2022-07-26 14:02:19.608337,82,Re-issuing the invoice
"Seattle, USA",Invoice Processor,Vendor2,2754.79,Riley,2022-08-09 17:24:52.398179,2022-08-09 18:48:01.998179,83,Invoice Entry
"Seattle, USA",Invoice Processor,Vendor2,2754.79,Riley,2022-08-10 09:48:01.998179,2022-08-10 10:46:45.798179,83,Check Customer Payment
"Seattle, USA",Invoice Processor,Vendor2,2754.79,Riley,2022-08-10 10:46:45.798179,2022-08-10 11:15:18.198179,83,Credit Memo Entry
"Seattle, USA",Invoice Processor,Vendor2,2754.79,Riley,2022-08-10 11:15:18.198179,2022-08-10 12:25:56.598179,83,Refund Customer
"Seattle, USA",Invoice Processor,Vendor2,2754.79,Riley,2022-08-10 12:25:56.598179,2022-08-10 13:25:52.398179,83,Re-issuing the invoice
"Seattle, USA",Invoice Processor,Vendor2,2218.5,Riley,2022-08-09 09:26:51.547605,2022-08-09 10:49:14.947605,84,Invoice Entry
"Seattle, USA",Invoice Processor,Vendor2,2218.5,Riley,2022-08-09 10:49:14.947605,2022-08-09 12:08:35.347605,84,Confirm Payment Received
"Seattle, USA",Invoice Processor,Vendor2,2218.5,Riley,2022-08-09 12:08:35.347605,2022-08-09 12:59:10.147605,84,Refund With Standard Voucher
"Seattle, USA",Invoice Approver,Vendor2,2218.5,Addison,2022-08-09 12:59:10.147605,2022-08-09 16:15:43.147605,84,Complete the Customer Memo
"Seattle, USA",Invoice Approver,Vendor2,2218.5,Addison,2022-08-09 16:15:43.147605,2022-08-09 19:02:27.547605,84,Reject Invoice
"Seattle, USA",Invoice Processor,Vendor2,2218.5,Riley,2022-08-10 09:02:27.547605,2022-08-10 09:42:08.947605,84,Refund With Standard Voucher
"Seattle, USA",Invoice Approver,Vendor2,2218.5,Addison,2022-08-10 09:42:08.947605,2022-08-10 13:16:33.547605,84,Complete the Customer Memo
"Seattle, USA",Invoice Approver,Vendor2,2218.5,Addison,2022-08-10 13:16:33.547605,2022-08-10 16:08:11.347605,84,Reject Invoice
"Seattle, USA",Invoice Processor,Vendor2,2218.5,Riley,2022-08-10 16:08:11.347605,2022-08-10 17:13:39.547605,84,Refund With Standard Voucher
"Seattle, USA",Invoice Approver,Vendor2,2218.5,Addison,2022-08-10 17:13:39.547605,2022-08-10 20:24:51.547605,84,Complete the Customer Memo
"Seattle, USA",Invoice Approver,Vendor2,2218.5,Addison,2022-08-11 09:24:51.547605,2022-08-11 11:47:13.147605,84,Approve Invoice
"Seattle, USA",Invoice Processor,Vendor2,2218.5,Riley,2022-08-11 11:47:13.147605,2022-08-11 12:34:32.947605,84,Credit Memo Creation
"Seattle, USA",Invoice Processor,Vendor2,2218.5,Riley,2022-08-11 12:34:32.947605,2022-08-11 13:25:43.147605,84,Fill Credit Memo
"Seattle, USA",Invoice Processor,Vendor2,2218.5,Riley,2022-08-11 13:25:43.147605,2022-08-11 14:08:01.147605,84,Re-issuing the invoice
"Seattle, USA",Invoice Processor,Vendor5,571.38,Riley,2022-08-01 13:43:51.808016,2022-08-01 15:18:35.008016,85,Invoice Entry
"Seattle, USA",Invoice Processor,Vendor5,571.38,Riley,2022-08-01 15:18:35.008016,2022-08-01 16:58:17.608016,85,Confirm Payment Received
"Seattle, USA",Invoice Processor,Vendor5,571.38,Riley,2022-08-01 16:58:17.608016,2022-08-01 17:43:57.208016,85,Refund With Standard Voucher
"Seattle, USA",Invoice Approver,Vendor5,571.38,Addison,2022-08-01 17:43:57.208016,2022-08-01 20:10:48.208016,85,Complete the Customer Memo
"Seattle, USA",Invoice Approver,Vendor5,571.38,Addison,2022-08-02 09:10:48.208016,2022-08-02 12:53:02.008016,85,Approve Invoice
"Seattle, USA",Invoice Processor,Vendor5,571.38,Riley,2022-08-02 12:53:02.008016,2022-08-02 13:30:36.808016,85,Credit Memo Creation
"Seattle, USA",Invoice Processor,Vendor5,571.38,Riley,2022-08-02 13:30:36.808016,2022-08-02 14:24:18.208016,85,Fill Credit Memo
"Seattle, USA",Invoice Processor,Vendor5,571.38,Riley,2022-08-02 14:24:18.208016,2022-08-02 14:57:35.608016,85,Re-issuing the invoice
"Seattle, USA",Invoice Processor,Vendor4,432.48,Riley,2022-07-15 15:07:25.772401,2022-07-15 16:02:28.172401,86,Invoice Entry
"Seattle, USA",Invoice Processor,Vendor4,432.48,Riley,2022-07-15 16:02:28.172401,2022-07-15 17:17:54.572401,86,Confirm Payment Received
"Seattle, USA",Invoice Processor,Vendor4,432.48,Riley,2022-07-15 17:17:54.572401,2022-07-15 18:02:20.372401,86,Refund With Standard Voucher
"Seattle, USA",Invoice Approver,Vendor4,432.48,Addison,2022-07-18 09:02:20.372401,2022-07-18 12:26:49.772401,86,Complete the Customer Memo
"Seattle, USA",Invoice Approver,Vendor4,432.48,Addison,2022-07-18 12:26:49.772401,2022-07-18 15:22:07.172401,86,Reject Invoice
"Seattle, USA",Invoice Processor,Vendor4,432.48,Riley,2022-07-18 15:22:07.172401,2022-07-18 16:08:16.772401,86,Refund With Standard Voucher
"Seattle, USA",Invoice Approver,Vendor4,432.48,Addison,2022-07-18 16:08:16.772401,2022-07-18 19:41:55.772401,86,Complete the Customer Memo
"Seattle, USA",Invoice Approver,Vendor4,432.48,Addison,2022-07-19 09:41:55.772401,2022-07-19 13:20:03.572401,86,Approve Invoice
"Seattle, USA",Invoice Processor,Vendor4,432.48,Riley,2022-07-19 13:20:03.572401,2022-07-19 14:06:42.572401,86,Credit Memo Creation
"Seattle, USA",Invoice Processor,Vendor4,432.48,Riley,2022-07-19 14:06:42.572401,2022-07-19 14:38:55.172401,86,Fill Credit Memo
"Seattle, USA",Invoice Processor,Vendor4,432.48,Riley,2022-07-19 14:38:55.172401,2022-07-19 15:17:23.972401,86,Re-issuing the invoice
"San Francisco, USA",Invoice Processor,Vendor3,3091.69,Aiden,2022-08-09 12:44:55.143293,2022-08-09 14:45:33.543293,87,Invoice Entry
"San Francisco, USA",Invoice Processor,Vendor3,3091.69,Aiden,2022-08-09 14:45:33.543293,2022-08-09 16:57:11.343293,87,Confirm Payment Received
"San Francisco, USA",Invoice Processor,Vendor3,3091.69,Aiden,2022-08-09 16:57:11.343293,2022-08-09 18:13:26.943293,87,Refund With Standard Voucher
"San Francisco, USA",Invoice Approver,Vendor3,3091.69,Jackie,2022-08-10 09:13:26.943293,2022-08-10 14:18:34.743293,87,Complete the Customer Memo
"San Francisco, USA",Invoice Approver,Vendor3,3091.69,Jackie,2022-08-10 14:18:34.743293,2022-08-10 17:12:30.543293,87,Reject Invoice
"San Francisco, USA",Invoice Processor,Vendor3,3091.69,Aiden,2022-08-10 17:12:30.543293,2022-08-10 18:47:07.743293,87,Refund With Standard Voucher
"San Francisco, USA",Invoice Approver,Vendor3,3091.69,Jackie,2022-08-11 09:47:07.743293,2022-08-11 13:07:45.543293,87,Complete the Customer Memo
"San Francisco, USA",Invoice Approver,Vendor3,3091.69,Jackie,2022-08-11 13:07:45.543293,2022-08-11 16:02:54.543293,87,Reject Invoice
"San Francisco, USA",Invoice Processor,Vendor3,3091.69,Aiden,2022-08-11 16:02:54.543293,2022-08-11 17:29:35.343293,87,Refund With Standard Voucher
"San Francisco, USA",Invoice Approver,Vendor3,3091.69,Jackie,2022-08-11 17:29:35.343293,2022-08-11 21:00:39.543293,87,Complete the Customer Memo
"San Francisco, USA",Invoice Approver,Vendor3,3091.69,Jackie,2022-08-12 09:00:39.543293,2022-08-12 12:33:28.743293,87,Approve Invoice
"San Francisco, USA",Invoice Processor,Vendor3,3091.69,Aiden,2022-08-12 12:33:28.743293,2022-08-12 14:02:10.743293,87,Credit Memo Creation
"San Francisco, USA",Invoice Processor,Vendor3,3091.69,Aiden,2022-08-12 14:02:10.743293,2022-08-12 15:13:05.343293,87,Fill Credit Memo
"San Francisco, USA",Invoice Processor,Vendor3,3091.69,Aiden,2022-08-12 15:13:05.343293,2022-08-12 16:32:51.543293,87,Re-issuing the invoice
"San Diego, USA",Invoice Processor,Vendor5,986.62,Casey,2022-07-19 11:11:30.761449,2022-07-19 18:57:55.361449,88,Invoice Entry
"San Diego, USA",Invoice Processor,Vendor5,986.62,Casey,2022-07-20 09:57:55.361449,2022-07-20 17:13:18.761449,88,Check Customer Payment
"San Diego, USA",Invoice Processor,Vendor5,986.62,Casey,2022-07-20 17:13:18.761449,2022-07-21 00:56:45.161449,88,Credit Memo Entry
"San Diego, USA",Invoice Processor,Vendor5,986.62,Casey,2022-07-21 09:56:45.161449,2022-07-21 17:22:44.561449,88,Refund Customer
"San Diego, USA",Invoice Processor,Vendor5,986.62,Casey,2022-07-21 17:22:44.561449,2022-07-21 22:56:23.561449,88,Re-issuing the invoice
"Seattle, USA",Invoice Processor,Vendor2,1181.59,Riley,2022-08-04 09:04:17.694265,2022-08-04 10:07:03.894265,89,Invoice Entry
"Seattle, USA",Invoice Processor,Vendor2,1181.59,Riley,2022-08-04 10:07:03.894265,2022-08-04 11:27:23.094265,89,Confirm Payment Received
"Seattle, USA",Invoice Processor,Vendor2,1181.59,Riley,2022-08-04 11:27:23.094265,2022-08-04 12:18:27.294265,89,Refund With Standard Voucher
"Seattle, USA",Invoice Approver,Vendor2,1181.59,Addison,2022-08-04 12:18:27.294265,2022-08-04 15:37:08.694265,89,Complete the Customer Memo
"Seattle, USA",Invoice Approver,Vendor2,1181.59,Addison,2022-08-04 15:37:08.694265,2022-08-04 19:42:30.294265,89,Approve Invoice
"Seattle, USA",Invoice Processor,Vendor2,1181.59,Riley,2022-08-05 09:42:30.294265,2022-08-05 10:44:15.294265,89,Credit Memo Creation
"Seattle, USA",Invoice Processor,Vendor2,1181.59,Riley,2022-08-05 10:44:15.294265,2022-08-05 11:18:49.494265,89,Fill Credit Memo
"Seattle, USA",Invoice Processor,Vendor2,1181.59,Riley,2022-08-05 11:18:49.494265,2022-08-05 12:08:47.094265,89,Re-issuing the invoice
"Seattle, USA",Invoice Processor,Vendor2,1445.13,Riley,2022-08-17 09:25:02.002950,2022-08-17 10:56:09.202950,90,Invoice Entry
"Seattle, USA",Invoice Processor,Vendor2,1445.13,Riley,2022-08-17 10:56:09.202950,2022-08-17 11:42:29.602950,90,Check Customer Payment
"Seattle, USA",Invoice Processor,Vendor2,1445.13,Riley,2022-08-17 11:42:29.602950,2022-08-17 12:22:41.002950,90,Credit Memo Entry
"Seattle, USA",Invoice Processor,Vendor2,1445.13,Riley,2022-08-17 12:22:41.002950,2022-08-17 14:00:29.602950,90,Refund Customer
"Seattle, USA",Invoice Processor,Vendor2,1445.13,Riley,2022-08-17 14:00:29.602950,2022-08-17 14:59:53.002950,90,Re-issuing the invoice
"Seattle, USA",Invoice Processor,Vendor3,2627.75,Riley,2022-08-03 09:36:15.910470,2022-08-03 11:01:28.510470,91,Invoice Entry
"Seattle, USA",Invoice Processor,Vendor3,2627.75,Riley,2022-08-03 11:01:28.510470,2022-08-03 12:14:11.110470,91,Confirm Payment Received
"Seattle, USA",Invoice Processor,Vendor3,2627.75,Riley,2022-08-03 12:14:11.110470,2022-08-03 12:59:01.510470,91,Refund With Standard Voucher
"Seattle, USA",Invoice Approver,Vendor3,2627.75,Addison,2022-08-03 12:59:01.510470,2022-08-03 16:05:37.510470,91,Complete the Customer Memo
"Seattle, USA",Invoice Approver,Vendor3,2627.75,Addison,2022-08-03 16:05:37.510470,2022-08-03 19:37:08.710470,91,Approve Invoice
"Seattle, USA",Invoice Processor,Vendor3,2627.75,Riley,2022-08-04 09:37:08.710470,2022-08-04 10:19:48.910470,91,Credit Memo Creation
"Seattle, USA",Invoice Processor,Vendor3,2627.75,Riley,2022-08-04 10:19:48.910470,2022-08-04 11:01:41.110470,91,Fill Credit Memo
"Seattle, USA",Invoice Processor,Vendor3,2627.75,Riley,2022-08-04 11:01:41.110470,2022-08-04 11:40:52.510470,91,Re-issuing the invoice
"San Francisco, USA",Invoice Processor,Vendor1,1026.27,Aiden,2022-07-21 16:28:04.788004,2022-07-21 18:12:49.188004,92,Invoice Entry
"San Francisco, USA",Invoice Processor,Vendor1,1026.27,Aiden,2022-07-22 09:12:49.188004,2022-07-22 11:16:59.388004,92,Confirm Payment Received
"San Francisco, USA",Invoice Processor,Vendor1,1026.27,Aiden,2022-07-22 11:16:59.388004,2022-07-22 13:20:40.188004,92,Refund With Standard Voucher
"San Francisco, USA",Invoice Approver,Vendor1,1026.27,Jackie,2022-07-22 13:20:40.188004,2022-07-22 15:52:01.188004,92,Complete the Customer Memo
"San Francisco, USA",Invoice Approver,Vendor1,1026.27,Jackie,2022-07-22 15:52:01.188004,2022-07-22 19:31:34.788004,92,Approve Invoice
"San Francisco, USA",Invoice Processor,Vendor1,1026.27,Aiden,2022-07-25 09:31:34.788004,2022-07-25 11:21:22.188004,92,Credit Memo Creation
"San Francisco, USA",Invoice Processor,Vendor1,1026.27,Aiden,2022-07-25 11:21:22.188004,2022-07-25 13:14:49.788004,92,Fill Credit Memo
"San Francisco, USA",Invoice Processor,Vendor1,1026.27,Aiden,2022-07-25 13:14:49.788004,2022-07-25 13:50:52.788004,92,Re-issuing the invoice
"Seattle, USA",Invoice Processor,Vendor3,1932.59,Riley,2022-08-17 09:35:02.002950,2022-08-17 10:51:03.202950,93,Invoice Entry
"Seattle, USA",Invoice Processor,Vendor3,1932.59,Riley,2022-08-17 10:51:03.202950,2022-08-17 12:09:05.602950,93,Check Customer Payment
"Seattle, USA",Invoice Processor,Vendor3,1932.59,Riley,2022-08-17 12:09:05.602950,2022-08-17 13:15:14.002950,93,Credit Memo Entry
"Seattle, USA",Invoice Processor,Vendor3,1932.59,Riley,2022-08-17 13:15:14.002950,2022-08-17 14:12:09.202950,93,Refund Customer
"Seattle, USA",Invoice Processor,Vendor3,1932.59,Riley,2022-08-17 14:12:09.202950,2022-08-17 14:48:39.802950,93,Re-issuing the invoice
"San Diego, USA",Invoice Processor,Vendor5,1147.09,Casey,2022-07-21 09:44:18.450041,2022-07-21 17:35:18.450041,94,Invoice Entry
"San Diego, USA",Invoice Processor,Vendor5,1147.09,Casey,2022-07-21 17:35:18.450041,2022-07-22 01:53:23.850041,94,Confirm Payment Received
"San Diego, USA",Invoice Processor,Vendor5,1147.09,Casey,2022-07-22 09:53:23.850041,2022-07-22 17:04:56.850041,94,Refund With Standard Voucher
"San Diego, USA",Invoice Approver,Vendor5,1147.09,Jessie,2022-07-22 17:04:56.850041,2022-07-23 01:46:11.250041,94,Complete the Customer Memo
"San Diego, USA",Invoice Approver,Vendor5,1147.09,Jessie,2022-07-25 09:46:11.250041,2022-07-25 16:53:23.850041,94,Approve Invoice
"San Diego, USA",Invoice Processor,Vendor5,1147.09,Casey,2022-07-25 16:53:23.850041,2022-07-26 01:19:41.250041,94,Credit Memo Creation
"San Diego, USA",Invoice Processor,Vendor5,1147.09,Casey,2022-07-26 09:19:41.250041,2022-07-26 15:40:58.650041,94,Fill Credit Memo
"San Diego, USA",Invoice Processor,Vendor5,1147.09,Casey,2022-07-26 15:40:58.650041,2022-07-26 22:50:02.850041,94,Re-issuing the invoice
"San Francisco, USA",Invoice Processor,Vendor3,2492.51,Aiden,2022-08-09 15:26:12.703385,2022-08-09 17:38:22.903385,95,Invoice Entry
"San Francisco, USA",Invoice Processor,Vendor3,2492.51,Aiden,2022-08-09 17:38:22.903385,2022-08-09 18:50:04.303385,95,Confirm Payment Received
"San Francisco, USA",Invoice Processor,Vendor3,2492.51,Aiden,2022-08-10 09:50:04.303385,2022-08-10 10:54:21.103385,95,Refund With Standard Voucher
"San Francisco, USA",Invoice Approver,Vendor3,2492.51,Jackie,2022-08-10 10:54:21.103385,2022-08-10 15:21:51.103385,95,Complete the Customer Memo
"San Francisco, USA",Invoice Approver,Vendor3,2492.51,Jackie,2022-08-10 15:21:51.103385,2022-08-10 18:57:40.303385,95,Approve Invoice
"San Francisco, USA",Invoice Processor,Vendor3,2492.51,Aiden,2022-08-11 09:57:40.303385,2022-08-11 11:11:43.903385,95,Credit Memo Creation
"San Francisco, USA",Invoice Processor,Vendor3,2492.51,Aiden,2022-08-11 11:11:43.903385,2022-08-11 12:35:01.303385,95,Fill Credit Memo
"San Francisco, USA",Invoice Processor,Vendor3,2492.51,Aiden,2022-08-11 12:35:01.303385,2022-08-11 14:02:26.503385,95,Re-issuing the invoice
"San Francisco, USA",Invoice Processor,Vendor4,365.13,Aiden,2022-08-04 12:09:06.958526,2022-08-04 13:52:34.558526,96,Invoice Entry
"San Francisco, USA",Invoice Processor,Vendor4,365.13,Aiden,2022-08-04 13:52:34.558526,2022-08-04 15:32:08.158526,96,Confirm Payment Received
"San Francisco, USA",Invoice Processor,Vendor4,365.13,Aiden,2022-08-04 15:32:08.158526,2022-08-04 16:48:06.358526,96,Refund With Standard Voucher
"San Francisco, USA",Invoice Approver,Vendor4,365.13,Jackie,2022-08-04 16:48:06.358526,2022-08-04 19:30:45.358526,96,Complete the Customer Memo
